age,workclass,marital-status,relationship,sex,income>50K,hours-per-week,occupation,education-num,race,native-country,capital-gain,capital-loss,fnlwgt
16,0,2,3,1,0,39,2,9,4,41,0,0,20
48,0,4,5,0,0,29,11,8,4,0,0,0,8
26,1,0,2,1,1,34,1,9,0,0,0,37,9
7,0,2,3,0,0,39,5,12,0,0,0,0,9
1,0,2,1,0,0,19,2,1,0,0,5,0,26
4,0,2,1,1,0,39,5,6,0,0,0,0,8
37,0,1,3,0,0,39,8,8,0,0,0,0,11
7,0,2,1,0,0,14,3,12,0,16,0,0,12
5,4,2,3,0,0,35,12,15,0,0,0,0,18
15,0,0,2,1,0,34,9,8,0,0,0,0,14
31,2,4,3,0,0,39,8,12,0,0,0,0,11
11,5,2,4,0,0,9,11,8,1,39,0,0,9
44,0,4,5,0,0,39,7,8,0,0,0,0,13
20,0,2,5,0,0,59,3,9,0,0,0,0,8
29,0,2,3,1,1,39,4,9,0,0,0,0,10
39,0,0,2,1,0,39,1,8,0,0,0,0,6
32,0,0,2,1,0,39,7,3,0,0,0,0,14
42,0,0,2,1,0,39,10,8,0,0,0,0,13
26,8,3,3,0,0,15,14,8,4,0,0,0,6
6,1,2,4,1,0,29,3,9,4,0,0,0,17
27,0,0,2,1,0,39,10,9,0,0,0,0,6
15,0,0,2,1,1,39,5,14,0,0,0,0,18
18,0,2,4,0,0,19,3,11,0,0,0,0,9
18,0,1,5,0,0,39,8,8,0,0,0,0,10
41,0,0,0,0,1,39,5,13,0,0,0,37,14
33,2,0,2,1,1,39,4,12,0,0,0,0,20
34,0,2,3,1,0,47,4,13,0,0,0,0,21
28,0,1,3,1,0,39,4,12,0,0,3,0,8
21,0,1,5,1,0,39,10,8,0,0,0,0,16
24,0,0,2,1,0,39,4,12,0,0,0,0,1
10,0,2,3,1,0,49,10,8,0,0,0,0,0
7,0,0,1,1,0,11,2,6,0,0,0,0,18
23,0,3,3,0,0,39,8,9,0,0,0,0,12
23,0,3,5,0,0,39,1,9,0,0,0,0,6
4,0,4,5,0,0,27,2,8,0,0,0,0,3
32,0,2,3,0,0,39,2,9,0,0,0,0,22
55,2,0,2,1,1,49,3,9,0,0,0,0,16
5,0,2,1,1,0,39,7,7,0,0,0,0,25
26,2,0,2,1,1,29,9,8,0,0,7,0,0
46,0,0,2,1,0,59,9,9,0,34,0,0,22
37,2,1,3,0,1,59,4,9,0,0,0,0,30
8,0,2,3,1,0,39,3,8,0,0,0,0,12
4,2,2,1,1,0,44,9,9,0,0,0,0,2
19,5,0,2,1,0,39,5,11,0,0,0,0,10
50,2,0,2,1,1,39,4,12,0,0,0,0,13
6,5,2,1,0,0,14,5,12,1,0,0,0,14
16,0,2,3,1,0,43,1,8,0,0,0,0,11
5,0,2,1,0,0,39,8,8,0,0,0,0,12
24,1,0,2,1,0,29,10,12,0,0,0,0,15
48,0,0,2,1,0,49,10,8,0,0,0,35,12
27,1,0,1,1,1,70,9,8,0,0,0,0,27
15,0,1,3,0,0,39,2,9,4,0,0,0,14
14,8,0,0,0,0,3,14,3,0,0,0,0,11
12,0,0,0,0,0,39,8,5,0,0,0,0,27
27,0,2,3,0,0,39,8,12,0,0,0,0,7
19,0,1,3,1,0,64,1,10,0,0,0,0,8
2,0,2,1,0,0,39,7,2,0,0,0,0,5
19,5,0,2,1,1,54,5,14,0,0,0,0,13
15,0,2,3,1,0,39,12,8,4,0,0,0,14
28,0,5,5,0,0,39,8,9,0,0,0,0,12
34,2,0,2,1,1,49,3,12,0,0,0,0,11
9,0,2,1,1,0,39,6,6,0,0,0,0,11
39,0,1,2,1,1,44,3,12,0,0,0,0,3
2,0,2,1,0,0,39,8,8,4,0,0,0,9
74,0,0,2,1,0,59,4,8,0,0,5,0,12
28,1,0,2,1,0,19,8,12,0,0,0,0,6
23,0,2,3,1,0,9,1,9,0,0,0,0,8
4,8,2,1,0,0,44,14,8,0,0,0,0,1
50,2,0,2,1,1,59,4,12,0,0,0,0,7
32,0,1,3,0,1,49,5,13,0,0,0,0,3
37,0,1,3,0,0,39,14,8,0,0,4,0,11
34,5,4,3,0,0,39,0,9,0,0,0,0,12
54,0,4,5,0,0,39,2,8,1,41,0,0,25
6,0,2,1,1,0,29,10,8,0,0,0,0,7
3,0,2,1,1,0,39,2,8,4,0,0,0,24
45,8,4,3,0,0,19,14,12,0,0,0,0,20
28,0,2,5,1,0,54,4,12,0,0,0,0,9
23,0,0,2,1,0,39,3,9,0,0,0,0,17
16,0,0,2,1,1,39,5,8,0,0,0,0,23
3,0,1,3,1,0,39,7,8,0,0,0,0,15
41,0,0,2,1,1,49,1,12,0,0,7,0,39
18,1,0,2,1,0,34,1,6,0,0,0,0,11
14,3,0,2,1,0,39,5,12,0,0,0,0,7
27,1,0,2,1,1,39,4,13,0,0,15,0,2
38,0,0,2,1,1,59,4,12,0,0,0,0,23
9,2,0,2,1,0,64,4,12,0,0,0,0,4
27,0,0,2,1,0,36,10,7,2,0,0,0,9
28,5,1,3,1,1,39,5,12,0,0,0,0,22
3,0,2,1,1,0,39,10,12,0,0,0,0,7
21,0,0,2,1,0,39,1,8,0,0,0,0,11
45,0,0,2,1,0,59,8,8,0,0,0,0,10
14,0,0,2,1,0,39,7,8,0,0,0,0,22
11,0,0,2,1,0,39,3,4,0,0,0,0,4
10,0,2,3,1,0,19,6,8,0,0,0,0,15
3,0,2,4,0,0,39,8,10,1,10,0,0,9
29,0,0,2,1,1,34,4,11,0,0,0,0,12
2,5,2,1,1,0,39,2,8,0,0,0,0,5
18,1,0,2,1,1,49,9,8,0,0,0,0,12
20,0,0,2,1,1,39,1,8,0,0,7,0,6
5,0,2,5,0,0,39,8,8,0,0,0,0,12
28,0,0,2,1,1,39,1,12,0,0,0,0,5
11,0,2,1,1,0,29,6,8,0,0,0,0,13
49,2,0,2,1,1,42,3,13,0,0,0,0,11
5,0,2,1,1,0,39,5,12,0,0,0,0,17
40,1,1,3,1,0,39,3,8,0,0,0,0,12
38,0,0,2,1,0,44,7,8,0,0,0,0,11
12,0,2,1,1,0,39,0,8,0,0,0,0,16
25,0,0,2,1,1,39,5,12,0,0,0,0,10
23,0,0,2,1,0,54,3,12,0,0,0,0,0
29,0,4,3,0,1,39,11,8,0,0,0,0,1
28,2,2,3,1,0,59,4,9,0,0,0,0,1
33,0,0,2,1,1,39,5,12,0,0,0,0,1
10,0,2,3,1,0,34,2,8,0,0,0,0,2
55,8,0,0,0,0,39,14,6,4,0,0,0,11
17,0,1,3,0,1,39,8,12,0,0,0,0,2
4,8,2,1,0,0,14,14,9,0,0,0,0,20
9,0,2,3,1,0,44,4,11,0,0,0,39,21
4,4,2,1,0,0,39,8,9,0,0,0,0,12
24,0,0,2,1,0,48,5,8,0,0,0,0,10
11,0,2,1,0,0,29,3,6,0,0,0,0,16
51,1,2,3,1,0,39,4,9,0,0,0,0,4
16,0,0,2,1,0,29,3,9,0,0,0,0,2
33,0,0,2,1,0,59,3,12,4,0,0,0,2
7,0,2,3,0,0,39,3,12,0,0,0,0,26
35,0,1,3,1,0,47,1,8,0,0,0,0,11
8,8,2,1,1,0,14,14,0,0,0,0,0,10
19,0,0,2,1,0,39,10,9,1,41,0,0,13
39,0,0,2,1,1,39,5,13,0,0,0,0,11
33,0,3,5,0,0,49,7,8,4,0,0,0,6
44,1,0,2,1,0,39,1,8,0,0,0,0,6
17,0,0,2,1,1,39,4,8,0,0,0,0,12
6,0,0,2,1,0,39,7,2,0,0,0,0,3
20,0,0,2,1,1,39,6,9,0,0,0,0,10
18,0,2,3,0,0,39,8,9,0,0,0,0,7
7,0,1,5,0,0,39,4,10,4,0,0,0,12
36,4,0,2,1,1,49,5,12,0,0,0,0,2
5,0,0,2,1,0,39,1,8,0,0,0,0,3
51,0,0,2,1,0,39,7,8,0,0,0,0,9
20,2,0,2,1,1,39,5,12,0,33,57,0,11
18,5,0,2,1,0,6,5,12,0,0,0,0,14
4,0,2,1,0,0,39,8,11,0,0,0,0,14
13,0,3,5,0,0,34,3,12,0,36,0,0,12
9,0,2,1,1,0,24,8,9,0,0,0,0,14
14,0,0,2,1,0,49,6,2,0,0,0,0,16
4,0,2,1,0,0,24,8,8,0,0,0,0,22
15,0,0,2,1,0,7,3,12,0,0,0,0,13
15,3,1,3,0,0,39,8,8,0,0,0,0,15
19,0,2,1,0,0,49,1,8,0,0,0,0,7
23,0,1,3,1,0,39,7,10,0,0,0,0,8
7,0,2,3,1,0,39,4,13,0,0,0,0,1
74,4,0,2,1,1,39,4,12,4,0,0,0,61
16,5,0,2,1,0,39,8,9,0,0,0,0,1
28,0,1,3,1,0,31,6,8,0,0,0,0,1
7,0,2,1,1,0,39,10,4,0,0,0,0,16
60,3,0,2,1,1,49,1,8,0,20,0,0,3
7,8,2,1,0,0,39,14,9,0,0,0,0,20
15,0,2,3,1,0,44,3,12,0,0,0,0,16
27,0,0,2,1,0,59,5,5,0,0,0,0,23
18,0,2,3,0,1,49,5,12,0,0,0,0,6
26,3,0,2,1,1,39,8,9,0,31,0,0,11
23,4,0,2,1,0,39,7,6,0,0,0,0,25
3,0,3,4,1,0,39,1,8,0,0,0,0,1
17,0,2,1,1,0,34,6,8,0,0,0,0,11
17,0,1,3,1,0,39,1,11,0,0,0,0,12
6,0,2,1,1,0,44,0,12,0,0,0,0,15
7,0,2,3,0,0,59,3,9,0,0,0,0,11
14,3,1,3,1,1,49,1,3,0,20,0,0,15
14,0,0,2,1,0,39,1,12,0,0,0,0,6
30,0,0,2,1,1,69,5,12,0,0,0,0,9
44,0,0,2,1,1,39,7,8,0,20,0,0,3
12,0,2,1,0,0,34,3,9,0,0,0,0,10
6,0,2,3,1,0,39,3,8,0,0,0,0,8
21,0,0,2,1,1,39,0,12,0,0,0,0,2
24,8,2,3,1,0,49,14,11,0,0,0,0,23
4,0,2,3,1,0,39,0,12,4,0,2,0,6
4,0,2,1,1,0,34,3,6,0,0,0,0,8
4,0,2,1,1,0,39,10,8,0,0,0,0,11
27,0,2,3,0,0,39,2,5,4,0,0,0,9
18,0,0,2,1,0,44,4,12,0,0,0,0,11
12,0,2,1,1,0,39,6,8,0,0,0,0,9
41,0,0,2,1,1,39,5,13,0,0,0,0,14
9,0,2,3,0,0,49,3,9,0,0,0,0,11
15,0,2,3,1,0,39,1,10,2,0,0,0,7
21,2,0,2,1,1,44,3,9,0,0,15,0,3
20,0,0,1,0,0,91,8,8,0,0,0,0,6
45,0,2,3,0,0,39,2,8,0,0,0,0,17
9,0,2,1,1,0,39,3,9,0,0,0,0,10
23,0,2,3,1,0,79,2,9,0,0,0,0,1
48,0,0,2,1,0,39,7,8,1,7,0,0,12
40,0,0,2,1,0,39,2,8,0,0,0,0,3
35,0,4,5,0,0,19,2,8,4,0,2,0,10
5,0,2,1,0,0,23,2,12,0,0,0,0,27
18,2,2,1,1,0,47,5,13,0,0,0,0,7
32,0,0,2,1,1,39,7,8,0,0,0,0,1
21,0,0,2,1,0,39,5,11,0,20,0,0,4
22,0,0,2,1,1,39,0,11,0,0,0,0,6
24,0,0,2,1,1,59,6,12,0,0,0,37,13
30,0,0,2,1,1,39,8,9,4,0,25,0,10
28,0,0,2,1,0,44,10,8,0,0,0,0,6
45,0,0,2,1,0,39,1,8,0,0,0,0,7
4,1,2,1,1,0,39,2,8,1,37,0,0,6
13,0,5,3,1,0,39,4,9,0,0,0,0,5
27,0,0,2,1,1,44,4,12,0,0,99,0,19
39,0,0,0,0,0,34,2,9,3,0,0,0,18
5,1,0,2,1,1,39,4,12,0,0,0,0,13
18,4,1,3,0,0,39,8,8,0,0,0,0,7
29,0,0,2,1,0,39,7,3,0,0,0,0,13
41,0,2,3,0,0,39,4,12,0,0,0,0,5
84,5,0,2,1,1,39,3,9,0,0,99,0,12
12,0,2,3,0,0,37,8,8,0,0,0,0,11
36,1,1,3,1,0,47,9,8,4,0,2,0,9
29,0,2,3,0,0,23,3,5,0,0,0,0,2
22,0,1,5,0,0,39,1,8,0,0,0,0,13
39,5,1,3,1,1,39,10,4,4,0,0,0,16
24,1,1,3,1,1,86,5,12,0,0,0,0,6
34,2,0,2,1,0,49,4,8,0,37,0,0,20
17,0,2,3,1,0,49,5,13,0,0,0,0,15
41,0,0,2,1,1,39,4,12,0,0,0,0,14
41,0,3,5,1,0,37,4,12,0,0,1,0,6
1,0,2,1,1,0,39,10,8,0,0,0,0,8
48,2,2,3,1,0,49,3,8,0,0,0,0,9
1,0,2,1,1,0,9,2,6,4,0,0,0,4
30,0,1,3,1,1,39,1,8,0,0,0,0,1
15,0,0,0,0,0,24,7,10,0,0,0,0,11
19,0,1,3,0,0,29,2,8,0,0,0,0,19
34,4,1,3,0,0,19,5,12,0,0,0,0,17
20,0,0,2,1,0,39,10,9,0,0,0,0,26
22,0,2,1,1,0,39,7,6,0,0,0,0,13
4,0,2,1,0,0,39,2,8,4,0,0,0,0
47,0,0,2,1,1,94,1,3,0,0,7,0,11
30,0,3,3,0,0,49,4,12,0,0,0,34,2
21,0,5,3,1,0,54,10,8,0,0,0,0,6
21,0,3,4,0,0,39,7,8,0,0,3,0,13
22,0,1,5,0,0,39,2,8,0,0,0,0,11
4,0,2,1,1,0,44,3,8,0,0,0,0,2
57,5,0,2,1,0,23,5,13,0,0,0,0,14
28,0,0,2,1,1,39,4,13,0,0,0,0,3
2,0,2,1,0,0,39,3,8,0,0,0,0,7
10,0,0,2,1,0,45,10,9,0,0,0,0,6
23,0,3,5,0,0,55,11,8,4,0,0,0,7
41,0,0,2,1,1,49,5,15,0,0,0,0,11
8,8,2,1,0,0,29,14,4,0,0,0,0,3
3,0,2,1,0,0,19,8,9,0,0,0,0,24
16,1,1,5,1,0,43,5,8,0,0,0,0,1
27,0,0,2,1,0,39,1,9,0,0,0,0,13
43,8,0,2,1,0,49,14,12,0,0,0,0,18
41,4,2,3,0,0,39,4,11,0,0,0,0,19
32,0,0,2,1,1,39,1,9,0,0,0,0,12
22,0,0,0,0,1,39,5,12,0,0,99,0,18
32,0,0,0,0,1,44,5,13,0,0,0,0,3
23,0,0,2,1,0,69,10,9,0,0,0,0,7
54,4,0,2,1,0,39,5,9,0,0,0,0,11
35,5,0,2,1,1,39,5,9,0,0,0,0,1
44,0,0,2,1,0,47,7,5,0,0,0,0,10
39,2,0,2,1,1,44,4,13,0,20,0,0,3
43,0,0,2,1,1,39,8,9,0,0,0,38,17
11,0,0,2,1,0,54,1,7,0,0,0,0,15
6,0,2,1,1,0,39,2,8,0,0,0,0,11
3,0,2,3,0,0,9,8,8,0,0,0,0,9
2,0,2,1,1,0,29,8,10,4,0,0,0,30
18,0,0,2,1,0,39,4,9,0,0,0,0,23
1,0,0,2,1,0,41,9,8,0,20,0,0,14
13,1,0,2,1,1,49,5,14,0,0,51,0,10
37,0,1,5,0,0,39,2,9,0,3,0,0,4
15,5,2,3,0,0,39,3,6,0,0,0,0,12
14,0,0,0,0,0,39,8,11,0,0,0,0,2
26,2,0,2,1,1,64,12,10,0,0,0,0,21
14,0,0,2,1,0,19,10,4,0,20,0,0,6
18,1,0,2,1,0,44,1,3,4,0,0,0,6
19,0,0,2,1,0,39,7,9,0,0,0,0,4
21,0,0,2,1,0,39,1,8,0,0,0,0,3
57,0,1,3,1,0,39,7,8,0,0,0,0,11
15,0,0,2,1,0,49,3,12,0,0,0,0,2
25,0,0,2,1,1,98,3,12,0,0,0,0,29
28,0,0,2,1,0,54,6,9,2,0,0,0,8
6,0,2,1,1,0,39,6,8,4,0,0,0,3
27,4,0,2,1,0,19,2,8,0,20,0,0,8
24,0,0,2,1,0,39,7,10,0,0,0,0,13
46,0,0,2,1,1,39,5,15,0,0,0,0,7
1,0,2,1,0,0,39,8,9,0,0,0,0,5
20,0,2,3,0,0,19,3,4,4,0,1,0,13
17,0,2,3,1,1,49,10,3,0,0,0,0,10
33,5,0,2,1,1,39,5,9,1,0,99,0,4
49,0,4,3,0,1,57,4,8,0,0,27,0,5
31,0,0,2,1,1,59,4,8,0,0,99,0,5
13,0,2,5,0,0,15,8,9,0,0,3,0,20
19,0,1,5,0,0,7,10,8,0,5,3,0,14
12,0,1,3,1,0,39,5,4,0,0,0,0,13
7,0,2,3,0,0,21,3,9,1,0,0,0,8
14,0,0,2,1,0,39,7,2,0,0,0,0,17
22,4,0,2,1,1,39,5,8,0,0,0,0,22
7,0,2,1,0,0,39,2,9,4,0,0,0,11
11,0,2,1,1,0,95,5,12,0,0,0,0,7
17,0,1,3,1,0,47,6,9,0,0,0,0,6
24,0,1,3,1,1,19,1,8,0,0,0,29,12
30,0,0,2,1,1,39,8,8,4,0,0,0,5
34,4,1,3,1,0,39,12,8,0,0,0,0,17
9,1,0,2,1,1,34,5,13,0,0,0,0,16
19,0,0,2,1,1,59,8,8,0,0,7,0,15
10,4,2,1,1,0,39,14,13,0,2,0,0,18
21,4,0,2,1,1,59,4,12,0,0,0,0,17
23,2,0,2,1,1,54,5,15,0,0,0,0,16
3,0,2,1,1,0,39,6,9,1,7,0,0,29
9,0,2,1,1,0,39,10,3,0,0,0,0,11
27,0,0,2,1,0,39,1,9,0,0,0,0,7
25,0,0,0,0,0,39,7,8,0,0,0,0,22
54,1,2,5,0,0,19,2,6,4,0,0,0,5
26,0,1,3,1,0,47,4,12,0,0,0,0,12
29,1,2,1,1,0,29,10,3,0,0,0,0,6
31,4,1,5,1,0,39,5,15,0,0,0,0,11
22,0,0,2,1,1,39,3,12,0,0,0,0,8
15,0,0,2,1,0,39,1,8,0,0,0,0,7
1,0,2,1,0,0,39,8,11,0,0,0,0,4
29,5,2,4,0,0,64,8,9,0,0,0,0,11
23,0,0,2,1,1,39,5,13,0,0,0,0,1
50,2,4,5,0,0,9,4,8,0,41,0,0,10
6,5,2,3,1,0,39,5,12,0,0,0,0,10
13,0,1,3,0,0,39,8,9,0,0,0,0,6
25,0,3,5,0,0,35,8,8,1,15,0,0,8
2,4,2,1,0,0,44,5,12,0,0,0,0,4
34,2,0,2,1,1,54,4,11,0,0,0,0,5
27,0,0,2,1,0,54,4,9,0,0,0,0,21
24,0,0,2,1,0,39,1,8,0,0,0,0,5
26,1,2,3,1,0,49,4,8,0,5,0,0,12
19,2,3,4,0,0,49,3,9,0,0,0,0,7
26,0,1,3,0,0,39,3,9,0,0,0,0,12
32,0,0,2,1,0,39,3,8,0,21,0,29,2
49,4,0,2,1,1,39,12,8,0,5,0,0,12
48,0,0,2,1,1,76,8,9,0,0,0,0,31
45,3,1,5,0,0,39,8,8,0,0,0,0,1
10,4,0,0,0,1,39,5,13,0,0,0,0,4
9,0,2,4,0,0,39,4,12,4,0,0,0,15
8,8,2,3,0,0,19,14,7,0,0,0,0,18
40,0,1,3,0,0,39,4,11,0,0,0,0,8
37,0,0,2,1,0,39,1,9,4,0,0,0,7
5,8,2,1,1,0,39,14,9,0,0,0,0,16
26,0,0,2,1,0,49,10,8,0,0,0,0,24
47,0,0,2,1,1,34,10,3,0,0,0,37,2
24,0,1,3,0,0,34,8,12,0,0,0,0,9
13,0,1,3,0,0,39,9,13,0,0,0,0,26
16,0,0,2,1,1,43,2,9,0,0,7,0,10
33,4,0,2,1,0,39,2,8,0,0,0,0,11
45,0,1,5,0,0,39,4,8,0,0,0,0,2
6,4,2,3,1,0,44,5,12,4,0,0,0,2
27,1,0,2,1,1,49,4,12,0,0,0,0,14
14,0,4,5,0,0,42,2,9,1,11,0,0,3
16,2,2,3,0,0,19,3,5,0,0,0,29,13
44,4,4,3,0,0,39,2,8,0,0,0,0,22
32,0,1,3,0,0,39,2,9,0,0,0,0,1
24,0,2,5,0,0,39,2,10,4,0,0,0,7
4,1,2,1,1,0,47,1,9,0,0,0,0,7
20,0,2,3,1,0,39,7,8,0,0,0,0,7
44,2,4,3,0,1,27,4,7,0,0,0,18,8
7,4,2,3,1,0,39,5,13,0,0,0,0,17
17,0,2,1,0,0,39,2,9,0,0,0,0,7
7,5,2,4,0,0,79,11,9,0,0,0,0,13
25,1,0,2,1,1,59,4,12,0,0,2,37,9
9,0,3,1,1,0,49,1,5,0,0,0,0,14
12,0,2,1,0,0,14,8,9,0,0,0,0,14
31,4,0,0,0,1,39,5,10,0,0,15,0,10
5,0,2,1,1,0,39,1,8,0,0,2,0,7
5,0,2,3,1,1,44,4,12,0,0,0,0,5
6,5,2,3,1,0,39,12,9,0,0,0,0,11
12,0,0,0,0,0,39,7,8,0,0,0,0,6
37,0,0,2,1,1,39,0,8,0,0,0,0,10
30,0,1,3,0,0,54,3,9,0,0,4,0,10
4,0,2,1,0,0,14,3,12,0,0,0,0,17
14,1,3,5,0,0,34,5,12,0,0,2,0,10
32,4,0,2,1,1,54,4,11,0,0,3,0,14
6,0,3,1,1,0,9,8,9,4,0,0,0,25
32,0,0,2,1,1,49,5,9,0,0,15,0,15
15,0,0,2,1,0,39,1,8,0,0,0,0,2
7,0,2,3,1,0,39,4,12,0,20,0,0,9
12,0,0,2,1,0,44,9,8,0,0,0,0,23
46,0,0,2,1,1,39,12,9,0,0,0,0,11
14,0,2,5,1,0,39,2,8,4,0,0,0,7
19,3,1,5,0,0,39,8,12,3,20,0,0,2
25,1,2,3,0,0,39,5,12,0,0,0,0,11
29,0,1,4,0,0,39,3,6,4,0,0,0,14
13,0,2,3,1,0,39,8,9,0,0,0,0,16
12,0,2,3,1,0,39,1,8,0,0,0,0,8
25,0,1,5,0,0,39,5,12,0,0,0,0,17
34,4,0,2,1,1,39,5,13,0,0,0,36,10
37,0,0,2,1,1,47,2,6,0,0,0,0,1
10,4,4,3,0,0,39,0,9,0,0,0,0,8
28,0,0,2,1,1,49,5,14,0,0,0,0,12
12,0,0,0,0,0,15,2,9,4,0,0,0,15
28,0,3,3,0,0,39,0,13,0,0,0,0,18
21,8,2,3,1,0,39,14,9,0,0,0,0,4
15,0,0,2,1,1,49,5,12,0,0,15,0,7
13,0,2,3,0,0,14,2,5,0,0,0,0,12
15,0,1,5,1,0,39,7,8,4,0,0,93,7
1,0,2,1,0,0,39,3,6,4,0,0,0,18
22,1,0,2,1,0,79,9,12,0,0,2,0,14
6,0,2,1,1,0,44,6,9,4,0,0,0,10
15,0,5,4,0,0,35,8,8,0,0,0,0,0
37,4,0,2,1,1,54,5,12,0,0,0,29,30
19,3,3,5,0,0,19,8,8,0,0,0,0,8
36,0,0,2,1,1,54,4,9,0,0,0,0,8
31,5,1,1,1,0,39,0,9,4,0,2,0,11
16,0,2,3,0,0,49,8,8,0,0,0,0,7
50,0,0,0,0,0,24,8,9,0,0,0,0,15
36,0,0,2,1,1,49,5,12,0,0,0,0,29
33,0,0,2,1,1,39,3,0,0,0,0,0,3
36,1,0,2,1,0,39,1,10,3,0,0,0,12
19,0,0,2,1,1,39,4,12,0,0,0,0,26
40,0,0,2,1,0,39,8,8,0,0,0,0,10
28,4,0,2,1,1,39,5,12,0,0,0,37,11
27,0,2,3,0,0,29,5,12,1,10,0,0,10
19,0,0,2,1,0,37,5,13,0,0,0,37,12
27,2,0,2,1,1,49,5,12,0,0,0,0,14
24,0,1,5,0,0,39,6,8,0,0,0,39,6
31,0,1,3,1,0,54,3,9,0,0,0,0,22
18,0,1,5,0,0,14,3,9,0,0,0,0,7
25,3,0,2,1,1,49,0,9,0,0,0,0,5
19,0,0,4,1,0,39,3,8,0,0,0,0,13
47,0,0,2,1,0,44,5,9,0,0,0,0,7
38,0,0,2,1,0,54,1,8,0,0,0,0,12
22,0,0,2,1,0,39,6,8,0,20,0,0,4
20,1,1,5,1,0,49,4,8,0,0,0,0,19
12,0,2,3,0,0,39,5,12,0,0,0,0,6
5,4,2,1,0,0,39,5,9,4,0,0,0,28
22,2,0,2,1,1,44,5,11,0,18,0,0,13
8,0,2,3,1,0,88,5,10,0,0,0,0,10
6,2,2,3,0,0,19,3,9,0,0,0,0,19
7,0,2,1,1,0,39,2,9,0,0,0,0,6
27,2,0,2,1,0,49,1,4,0,0,3,0,11
13,0,2,3,1,0,39,3,12,0,0,0,0,1
39,5,4,5,0,0,19,14,9,4,0,0,36,2
18,0,0,2,1,0,39,1,9,0,0,0,0,6
16,0,2,3,0,0,49,3,12,4,0,27,0,12
21,0,2,3,1,1,14,1,10,0,0,0,0,27
36,0,0,2,1,1,39,4,11,0,20,0,0,16
5,0,2,4,0,0,39,3,3,0,20,2,0,11
32,0,1,1,1,0,39,5,8,0,0,0,0,7
11,0,2,4,1,0,15,2,9,0,0,0,0,26
18,1,2,3,1,0,39,9,12,0,0,0,0,13
30,0,1,3,1,0,55,4,8,0,0,0,0,10
8,7,0,2,1,0,59,14,12,0,0,0,0,10
8,0,2,3,1,0,24,10,8,0,0,0,0,13
12,0,3,5,0,0,39,5,10,0,0,0,0,12
34,0,0,2,1,1,44,4,12,0,0,0,0,7
30,0,0,2,1,1,44,3,13,0,0,0,0,10
40,0,0,2,1,1,39,4,12,0,0,0,0,12
36,0,2,3,0,0,39,5,12,0,23,0,0,23
20,0,1,5,0,0,34,3,8,4,0,0,0,11
2,0,2,1,1,0,25,2,13,0,0,0,0,9
5,0,2,4,1,0,24,8,8,1,15,4,0,13
21,3,0,2,1,1,39,4,12,0,0,0,0,20
6,0,2,4,1,0,83,8,9,4,0,0,0,4
16,0,1,3,0,0,49,3,8,0,0,0,0,18
15,5,2,1,1,0,39,6,8,0,0,0,36,21
6,0,2,1,0,0,14,3,9,0,0,0,0,12
23,0,2,4,1,0,39,6,10,0,0,0,0,18
32,0,0,2,1,1,59,4,12,0,0,0,0,22
23,3,0,2,1,1,39,12,9,4,0,0,0,4
19,0,2,3,1,0,44,6,8,0,0,0,0,17
13,0,0,0,0,0,39,4,10,0,0,0,0,7
16,0,0,2,1,0,34,3,12,0,0,0,0,7
47,8,1,3,0,0,39,14,10,0,0,0,0,3
23,5,0,0,0,1,39,5,8,0,0,0,0,1
52,3,2,3,0,1,39,8,9,0,0,0,0,12
3,0,2,1,0,0,24,2,9,0,0,0,0,7
17,0,5,3,1,0,59,2,12,4,28,0,0,12
38,0,2,3,1,0,39,1,2,0,0,0,0,6
2,8,2,1,1,0,29,14,8,0,0,0,0,8
44,0,1,3,0,0,36,5,9,0,0,0,0,21
34,2,0,2,1,0,49,4,8,0,0,0,0,5
16,0,0,2,1,0,39,5,12,0,0,0,0,4
20,0,0,0,0,1,54,4,9,0,0,0,0,6
18,0,0,2,1,1,59,0,8,0,20,0,0,12
33,1,0,2,1,0,39,1,3,0,0,0,0,18
15,3,2,3,1,0,39,4,12,0,0,0,0,11
57,1,2,3,0,0,49,3,6,0,0,0,0,8
35,0,1,3,1,0,39,6,9,0,0,0,0,9
14,0,0,2,1,1,39,5,15,0,0,0,0,12
21,0,1,3,0,0,44,4,12,4,0,0,0,5
52,4,0,2,1,0,49,2,12,0,0,0,0,6
11,0,0,2,1,0,76,1,4,0,0,0,0,10
18,0,1,3,0,0,24,8,11,4,0,0,0,3
30,1,0,2,1,0,19,1,12,0,0,0,0,12
9,1,2,3,1,0,49,9,1,0,0,0,0,10
1,0,2,3,0,0,49,5,12,0,0,0,0,21
12,0,2,3,0,0,39,8,8,0,0,0,0,10
35,0,0,0,0,1,39,4,12,1,9,0,0,8
41,0,0,2,1,0,45,1,8,0,0,0,0,22
39,0,0,2,1,0,97,5,14,0,0,0,0,2
29,0,3,3,0,0,34,2,6,0,0,0,0,18
14,0,2,1,0,0,39,8,8,0,0,0,0,12
31,0,1,3,1,0,44,8,8,0,0,0,0,12
22,0,0,2,1,1,41,3,13,0,0,0,0,11
6,0,5,1,0,0,39,2,8,4,0,0,0,10
34,0,4,3,0,0,29,2,8,1,7,0,0,3
37,0,0,0,0,1,39,6,9,4,0,15,0,13
30,0,4,3,0,0,39,4,13,0,0,0,0,27
23,0,2,5,0,0,17,5,12,0,0,0,0,11
5,2,2,1,1,0,39,9,8,0,0,0,0,11
